id	T4A	T4B	T4C
GO:0008812	1e-05	1e-05	1e-05
GO:0008814	1e-05	1e-05	1e-05
GO:0008815	1e-05	1e-05	1e-05
GO:0008817	103.929	97.7671	103.208
GO:0008818	18.2461	14.1724	14.6174
GO:0008821	99.5046	116.409	111.608
GO:0008825	1e-05	1e-05	1e-05
GO:0008827	1e-05	1e-05	1e-05
GO:0008829	56.6387	57.1222	47.8695
GO:0008830	54.3972	40.3979	47.297
GO:0008831	0.139995	0.187904	0.14355
GO:0008832	21.3615	15.7692	16.84
GO:0008833	2.98876	2.42825	1.05492
GO:0008834	1e-05	1e-05	1e-05
GO:0008835	1e-05	1e-05	1e-05
GO:0008836	70.1337	52.4902	52.9782
GO:0008837	78.7259	43.4051	40.3203
GO:0008838	1e-05	1e-05	1e-05
GO:0008839	35.357	26.7306	23.6066
GO:0008840	39.4255	43.0469	40.7138
GO:0008847	1e-05	1e-05	1e-05
GO:0008849	0.0307219	1e-05	1e-05
GO:0008852	1e-05	1e-05	1e-05
GO:0008853	97.0661	56.7264	69.038
GO:0008854	32.8534	28.2005	25.3602
GO:0008855	100.856	107.577	117.871
GO:0008859	38.5598	34.212	32.604
GO:0008860	111.807	59.6931	56.2473
GO:0008861	124.248	108.416	127.824
GO:0008863	0.0263239	1e-05	0.0992815
GO:0008866	1e-05	1e-05	1e-05
GO:0008867	1e-05	1e-05	1e-05
GO:0008868	0.07577	1e-05	1e-05
GO:0008872	1e-05	1e-05	1e-05
GO:0008878	79.4275	87.5629	82.3904
GO:0008879	2.01888	1.58891	0.824146
GO:0008880	1e-05	1e-05	1e-05
GO:0008881	50.065	51.8337	44.3002
GO:0008883	6.09792	8.07752	12.4758
GO:0008884	1e-05	1e-05	1e-05
GO:0008885	1e-05	1e-05	1e-05
GO:0008887	11.5215	15.5978	14.1016
GO:0008888	1e-05	1e-05	1e-05
GO:0008889	13.5499	20.8246	18.283
GO:0008890	59.248	109.359	101.135
GO:0008891	1e-05	1e-05	1e-05
GO:0008894	0.0484437	1e-05	1e-05
GO:0008897	76.6083	61.5334	66.3844
GO:0008898	0.0549114	1e-05	1e-05
GO:0008899	40.4424	34.2343	39.4573
GO:0008901	294.15	345.473	342.032
GO:0008908	1e-05	1e-05	1e-05
GO:0008909	1e-05	1e-05	1e-05
GO:0008911	1e-05	1e-05	1e-05
GO:0008914	7.72586	4.87048	6.0269
GO:0008917	1e-05	1e-05	1e-05
GO:0008918	0.372512	1e-05	1e-05
GO:0008919	0.22385	1e-05	1e-05
GO:0008921	0.181033	1e-05	1e-05
GO:0008922	1e-05	1e-05	1e-05
GO:0008923	26.2391	23.4271	26.3429
GO:0008925	1e-05	1e-05	1e-05
GO:0008926	1e-05	1e-05	1e-05
GO:0008929	207.253	205.703	232.855
GO:0008932	1e-05	1e-05	1e-05
GO:0008933	68.0379	55.6229	61.629
GO:0008934	39.8263	40.6059	32.6609
GO:0008939	6.95066	5.93523	5.89497
GO:0008940	1e-05	1e-05	1e-05
GO:0008941	1e-05	1e-05	1e-05
GO:0008942	1e-05	1e-05	1e-05
GO:0008948	136.593	150.417	151.96
GO:0008949	0.0418465	1e-05	1e-05
GO:0008955	17.2018	16.7616	17.615
GO:0008959	73.964	56.3004	49.8
GO:0008960	1e-05	1e-05	1e-05
GO:0008961	49.183	44.9929	44.6553
GO:0008962	0.175277	0.0322939	0.147927
GO:0008963	186.001	188.244	196.914
GO:0008964	0.185011	0.15294	0.262877
GO:0008965	16.0476	25.1986	20.8846
GO:0008966	59.5564	63.1667	76.9179
GO:0008967	43.222	34.1733	34.2202
GO:0008972	0.105683	0.0708166	0.243752
GO:0008973	22.4618	28.232	23.2114
GO:0008977	58.5705	63.1192	61.6974
GO:0008979	1e-05	1e-05	1e-05
GO:0008980	1e-05	1e-05	1e-05
GO:0008982	379.171	475.558	428.284
GO:0008983	26.3392	37.7532	48.722
GO:0008984	97.557	98.8375	97.2133
GO:0008986	0.322516	0.352955	0.495985
GO:0008987	79.0776	86.3151	88.7446
GO:0008989	1e-05	1e-05	1e-05
GO:0008993	1e-05	1e-05	1e-05
GO:0008998	0.121465	0.059683	0.0912236
GO:0008999	1.58729	3.346	1.22769
GO:0009001	41.6856	18.8175	25.6384
GO:0009002	95.1614	76.4782	77.3469
GO:0009007	34.3512	34.5571	37.9433
GO:0009010	1e-05	1e-05	1e-05
GO:0009011	161.329	191.763	199.654
GO:0009013	1e-05	1e-05	1e-05
GO:0009014	1e-05	1e-05	1e-05
GO:0009017	1e-05	1e-05	1e-05
GO:0009018	1e-05	1e-05	1e-05
GO:0009022	41.7264	44.7456	49.8565
GO:0009024	216.128	206.169	207.117
GO:0009025	1e-05	1e-05	1e-05
GO:0009026	0.0489934	1e-05	1e-05
GO:0009027	1e-05	1e-05	1e-05
GO:0009028	0.0197914	1e-05	1e-05
GO:0009030	0.872342	0.508174	1.04805
GO:0009032	1e-05	1e-05	1e-05
GO:0009033	1e-05	1e-05	1e-05
GO:0009034	2.26893	0.870287	0.332439
GO:0009035	0.0671032	0.0825362	0.0687908
GO:0009036	1e-05	1e-05	1e-05
GO:0009037	100.221	67.0833	66.3327
GO:0009039	2.2221	1.13578	1.02724
GO:0009045	1e-05	1e-05	1e-05
GO:0009055	14837.9	10529.7	11709.4
GO:0009378	53.3793	65.5055	62.3641
GO:0009381	76.1268	83.328	86.4396
GO:0009389	1e-05	1e-05	1e-05
GO:0009678	46.8286	34.4745	27.1477
GO:0009882	0.0304632	1e-05	1e-05
GO:0009927	0.0390654	1e-05	1e-05
GO:0009982	282.881	223.807	224.307
GO:0010181	871.377	763.525	831.394
GO:0010285	21.7579	20.9314	14.832
GO:0010340	0.2764	0.618316	0.212515
GO:0015020	1e-05	1e-05	1e-05
GO:0015035	2201.69	1439.39	1827.91
GO:0015036	1e-05	1e-05	1e-05
GO:0015075	19.128	35.2874	17.3804
GO:0015078	996.899	1155.27	1167.5
GO:0015079	0.876125	0.256746	0.343382
GO:0015081	66.4675	57.0023	46.845
GO:0015087	1.53742	0.476835	1.00187
GO:0015091	1e-05	1e-05	1e-05
GO:0015093	2.55047	3.75402	4.17142
GO:0015094	1e-05	1e-05	1e-05
GO:0015095	22.4521	20.5815	21.5822
GO:0015098	0.449155	0.352889	1.2966
GO:0015099	0.0478292	1e-05	1e-05
GO:0015103	2.3099	2.56268	1.55391
GO:0015105	0.185755	1e-05	1e-05
GO:0015109	1e-05	0.212775	0.121913
GO:0015112	1e-05	1e-05	1e-05
GO:0015113	1e-05	1e-05	1e-05
GO:0015116	1e-05	1e-05	0.0751824
GO:0015128	123.21	105.365	84.4667
GO:0015129	1e-05	1e-05	1e-05
GO:0015143	1e-05	1e-05	1e-05
GO:0015144	0.178543	1e-05	1e-05
GO:0015145	5.54124	4.0153	2.48895
GO:0015153	1e-05	1e-05	1e-05
GO:0015159	1e-05	1e-05	1e-05
GO:0015169	1e-05	1e-05	1e-05
GO:0015171	3.23389	1e-05	1e-05
GO:0015173	0.134886	1e-05	1e-05
GO:0015179	0.179351	1e-05	1e-05
GO:0015181	1e-05	1e-05	1e-05
GO:0015185	1e-05	1e-05	1e-05
GO:0015188	1e-05	1e-05	1e-05
GO:0015190	1e-05	1e-05	1e-05
GO:0015197	1e-05	1e-05	1e-05
GO:0015199	1e-05	1e-05	1e-05
GO:0015205	1e-05	1e-05	1e-05
GO:0015207	0.054588	1e-05	1e-05
GO:0015208	0.0530681	1e-05	1e-05
GO:0015210	0.0548468	1e-05	1e-05
GO:0015211	1e-05	1e-05	1e-05
GO:0015212	0.0584364	1e-05	1e-05
GO:0015213	0.0584364	1e-05	1e-05
GO:0015214	0.0584364	1e-05	1e-05
GO:0015218	0.0548468	1e-05	1e-05
GO:0015220	1e-05	1e-05	1e-05
GO:0015221	1e-05	1e-05	1e-05
GO:0015225	474.813	319.404	271.753
GO:0015230	0.0780984	1e-05	1e-05
GO:0015232	0.0756407	1e-05	1e-05
GO:0015233	1e-05	1e-05	1e-05
GO:0015234	6.56379	9.92735	9.90637
GO:0015235	0.0381599	1e-05	1e-05
GO:0015238	130.881	117.634	121.927
GO:0015288	0.781017	1e-05	1e-05
GO:0015291	1e-05	1e-05	1e-05
GO:0015292	1e-05	1e-05	1e-05
GO:0015293	0.350036	1e-05	1e-05
GO:0015294	0.0281348	1e-05	1e-05
GO:0015295	0.0261298	1e-05	1e-05
GO:0015297	133.283	120.197	123.48
GO:0015299	2.00582	1.11039	1.39514
GO:0015307	1e-05	1e-05	1e-05
GO:0015315	1e-05	1e-05	1e-05
GO:0015321	680.089	576.173	639.719
GO:0015333	1e-05	1e-05	1e-05
GO:0015343	1e-05	1e-05	1e-05
GO:0015385	1e-05	1e-05	1e-05
GO:0015386	1e-05	1e-05	1e-05
GO:0015388	1e-05	1e-05	1e-05
GO:0015407	1e-05	1e-05	1e-05
GO:0015412	1e-05	1e-05	0.0785896
GO:0015413	1e-05	1e-05	1e-05
GO:0015415	1.71157	0.901517	0.412869
GO:0015419	1272.55	1083.96	1110.28
GO:0015420	42.6066	32.102	34.4749
GO:0015424	13.1018	13.851	13.8828
GO:0015430	1e-05	1e-05	1e-05
GO:0015439	1e-05	1e-05	1e-05
GO:0015444	0.101479	1e-05	1e-05
GO:0015446	0.31359	1e-05	1e-05
GO:0015450	1792.4	1525.45	1752.16
GO:0015459	0.0427844	1e-05	1e-05
GO:0015473	0.203735	1e-05	1e-05
GO:0015481	1e-05	1e-05	1e-05
GO:0015487	0.212208	1e-05	1e-05
GO:0015489	0.0261298	1e-05	1e-05
GO:0015496	1e-05	1e-05	1e-05
GO:0015499	1e-05	1e-05	1e-05
GO:0015501	0.0613145	1e-05	1e-05
GO:0015503	0.0393888	1e-05	1e-05
GO:0015513	1e-05	1e-05	1e-05
GO:0015517	0.0554289	1e-05	1e-05
GO:0015518	0.0554289	1e-05	1e-05
GO:0015527	1e-05	1e-05	1e-05
GO:0015535	0.0554289	1e-05	1e-05
GO:0015538	0.103387	1e-05	1e-05
GO:0015542	0.0624787	1e-05	1e-05
GO:0015546	1e-05	1e-05	1e-05
GO:0015556	1e-05	1e-05	1e-05
GO:0015558	1e-05	1e-05	1e-05
GO:0015562	0.0861185	1e-05	1e-05
GO:0015565	1e-05	1e-05	1e-05
GO:0015568	0.0552672	1e-05	1e-05
GO:0015572	1e-05	1e-05	1e-05
GO:0015574	0.0431401	1e-05	1e-05
GO:0015577	1e-05	1e-05	1e-05
GO:0015591	0.109467	1e-05	1e-05
GO:0015592	0.212208	1e-05	1e-05
GO:0015594	50.9936	98.4303	104.586
GO:0015595	50.9279	98.4303	104.586
GO:0015606	1e-05	1e-05	1e-05
GO:0015612	4.79958	3.82395	3.25868
GO:0015614	1e-05	1e-05	1e-05
GO:0015616	1e-05	1e-05	1e-05
GO:0015620	0.0327593	1e-05	1e-05
GO:0015623	1e-05	1e-05	1e-05
GO:0015643	1e-05	1e-05	1e-05
GO:0015648	1e-05	1e-05	1e-05
GO:0015655	1e-05	1e-05	1e-05
GO:0015658	0.516032	1.11601	1.18974
GO:0015661	1e-05	1e-05	1e-05
GO:0015926	20.6395	15.454	14.4016
GO:0016149	217.129	236.443	226.088
GO:0016151	123.64	161.464	185.078
GO:0016153	4.555	2.92599	1.77538
GO:0016154	25.1916	41.2712	34.0698
GO:0016162	100.319	91.8518	104.811
GO:0016163	1.44442	0.836213	2.16848
GO:0016208	0.431271	1e-05	0.461639
GO:0016209	517.337	243.783	344.836
GO:0016298	1e-05	1e-05	1e-05
GO:0016301	1353.44	1272.8	1243.18
GO:0016405	0.47619	0.187709	0.517149
GO:0016407	0.0524537	0.0704043	1e-05
GO:0016410	1e-05	1e-05	1e-05
GO:0016413	1e-05	1e-05	1e-05
GO:0016415	1e-05	1e-05	1e-05
GO:0016416	1e-05	1e-05	1e-05
GO:0016429	15.2462	8.2845	11.0983
GO:0016430	1e-05	1e-05	1e-05
GO:0016434	1e-05	1e-05	1e-05
GO:0016437	1e-05	0.0178615	0.0614043
GO:0016462	84.084	105.757	109.841
GO:0016463	1.34029	2.67512	2.1443
GO:0016491	10297.8	8026.85	7621.57
GO:0016597	497.639	501.965	545.858
GO:0016614	40.605	36.3999	34.1845
GO:0016616	381.468	487.706	518.415
GO:0016620	1e-05	1e-05	1e-05
GO:0016624	4.77089	5.2151	5.23805
GO:0016625	281.721	280.777	276.6
GO:0016627	1e-05	1e-05	1e-05
GO:0016628	7.39054	7.57577	11.0282
GO:0016639	0.294898	0.109795	0.100799
GO:0016645	0.238855	0.2735	0.201
GO:0016651	68.0534	120.885	124.867
GO:0016652	0.0709192	0.285567	0.10908
GO:0016655	0.156229	1e-05	1e-05
GO:0016661	0.0709192	0.285567	0.10908
GO:0016667	1e-05	1e-05	1e-05
GO:0016668	1e-05	1e-05	1e-05
GO:0016671	1e-05	1e-05	1e-05
GO:0016682	0.023187	1e-05	1e-05
GO:0016692	91.2171	108.043	75.3205
GO:0016705	12.8244	5.29137	6.22444
GO:0016706	1e-05	1e-05	1e-05
GO:0016708	1e-05	1e-05	1e-05
GO:0016722	1e-05	1e-05	1e-05
GO:0016726	34.5337	26.5046	23.4627
GO:0016730	0.422055	0.283701	0.650205
GO:0016740	1505.15	1558.42	1593.6
GO:0016741	1e-05	1e-05	1e-05
GO:0016742	1e-05	1e-05	1e-05
GO:0016743	16.8578	14.7058	16.6064
GO:0016744	0.347061	0.266447	0.076401
GO:0016746	49.5157	52.8752	51.2694
GO:0016747	201.393	287.66	313.882
GO:0016755	4.19435	4.29486	5.19669
GO:0016757	213.466	212.029	207.87
GO:0016758	65.7839	61.4397	60.6222
GO:0016760	1e-05	1e-05	1e-05
GO:0016763	0.422896	1.27641	0.728719
GO:0016765	128.559	119.019	118.004
GO:0016772	0.234489	1e-05	1e-05
GO:0016773	64.5291	53.3961	52.7354
GO:0016774	0.248783	1e-05	0.61285
GO:0016775	46.4737	61.8042	53.3925
GO:0016776	1e-05	1e-05	1e-05
GO:0016779	463.134	435.155	459.621
GO:0016780	0.411124	0.431063	0.534235
GO:0016783	70.4174	95.2811	104.14
GO:0016787	3003.78	2604.06	2586.6
GO:0016788	293.836	258.192	257.244
GO:0016790	13.8948	8.14849	6.21626
GO:0016791	18.8859	24.3596	22.7806
GO:0016795	1e-05	1e-05	1e-05
GO:0016798	140.844	125.597	98.7041
GO:0016805	21.2198	23.1164	26.6542
GO:0016807	1e-05	1e-05	1e-05
GO:0016810	396.907	391.702	371.498
GO:0016811	6.15199	7.4956	6.49899
GO:0016812	1e-05	1e-05	1e-05
GO:0016813	17.6021	29.1499	23.9334
GO:0016817	1e-05	1e-05	1e-05
GO:0016818	0.151831	1e-05	1e-05
GO:0016820	0.557296	0.0469868	0.744661
GO:0016829	704.317	773.308	769.239
GO:0016831	0.0576602	0.0580336	0.177324
GO:0016832	55.465	45.198	51.4121
GO:0016833	0.252599	0.0565144	0.19431
GO:0016835	1e-05	1e-05	1e-05
GO:0016836	380.865	137.255	248.642
GO:0016837	0.0656156	1e-05	1e-05
GO:0016840	33.772	36.3649	40.1001
GO:0016851	57.0848	36.3545	41.9706
GO:0016852	1.36338	0.457866	0.419758
GO:0016853	348.075	360.901	337.048
GO:0016855	1e-05	1e-05	1e-05
GO:0016857	89.8748	88.9785	100.769
GO:0016861	8.15105	10.4749	8.87252
GO:0016862	65.2845	43.3716	28.5364
GO:0016868	22.7957	31.5825	29.9251
GO:0016869	1e-05	1e-05	1e-05
GO:0016872	0.524763	0.791896	0.404388
GO:0016874	196.398	269.232	281.394
GO:0016878	1e-05	1e-05	1e-05
GO:0016879	73.8471	72.136	79.196
GO:0016881	23.9263	21.6319	23.5333
GO:0016884	1162.66	1075.61	1246.55
GO:0016887	2076.13	2193.85	2440.02
GO:0016888	29.6912	41.0375	46.0516
GO:0016901	1e-05	1e-05	1e-05
GO:0016903	114.344	134.099	166.456
GO:0016920	67.0996	88.171	78.6609
GO:0016966	1e-05	1e-05	1e-05
GO:0016985	135.834	117.098	128.966
GO:0016987	1065.32	991.807	1021.57
GO:0016989	4.4064	4.12021	4.88044
GO:0016992	39.0065	37.2339	30.6123
GO:0016993	0.0686555	0.276473	0.158398
GO:0016994	0.340787	0.171605	0.393172
GO:0017057	1e-05	1e-05	1e-05
GO:0017061	80.0514	87.092	90.3719
GO:0017103	12.0259	18.278	15.3531
GO:0017108	0.0772576	0.103718	0.475343
GO:0017111	132.293	134.008	120.129
GO:0017116	0.0384186	1e-05	1e-05
GO:0017150	114.182	94.8384	85.0827
GO:0017153	1e-05	1e-05	1e-05
GO:0018455	1e-05	1e-05	1e-05
GO:0018492	33.6393	37.8473	43.6714
GO:0018493	2.40061	1.62173	2.70077
GO:0018537	17.9235	7.34774	8.43702
GO:0018580	24.2261	47.2665	39.3985
GO:0018697	1.36341	0.836213	2.14768
GO:0018738	1e-05	1e-05	1e-05
GO:0018741	1e-05	1e-05	1e-05
GO:0018759	0.874961	0.160406	0.428189
GO:0018801	16.441	17.9128	15.8808
GO:0019003	1e-05	1e-05	1e-05
GO:0019104	171.073	108.132	107.603
GO:0019107	1e-05	1e-05	1e-05
GO:0019134	104.702	129.738	131.475
GO:0019143	1e-05	1e-05	1e-05
GO:0019144	1e-05	1e-05	1e-05
GO:0019146	0.0772576	1e-05	1e-05
GO:0019148	1e-05	1e-05	1e-05
GO:0019159	1e-05	1e-05	1e-05
GO:0019164	930.088	1142.75	1160.31
GO:0019172	0.175277	1e-05	1e-05
GO:0019180	1e-05	1e-05	1e-05
GO:0019239	119.676	125.444	133.282
GO:0019808	32.8495	72.8267	83.8084
GO:0019825	1e-05	1e-05	1e-05
GO:0019829	45.92	55.2495	79.3547
GO:0019843	7408.42	7748.98	8672.29
GO:0020037	45.9608	54.3817	64.733
GO:0022820	25.4754	26.9227	25.7575
GO:0022857	0.102935	1e-05	1e-05
GO:0022872	0.0426873	1e-05	1e-05
GO:0022877	8.55328	14.3406	18.3597
GO:0022885	61.1063	35.7906	39.2775
GO:0022889	1e-05	1e-05	1e-05
GO:0022891	0.0769342	1e-05	1e-05
GO:0030060	1e-05	0.104847	0.240295
GO:0030145	463.56	485.236	545.885
GO:0030151	17.7204	19.7137	18.5172
GO:0030170	1844.18	1890.42	1891.96
GO:0030234	418.149	269.392	282.021
GO:0030246	887.145	857.024	951.603
GO:0030248	349.076	317.694	368.944
GO:0030266	1e-05	1e-05	1e-05
GO:0030268	28.2812	10.4144	10.4726
GO:0030269	22.9934	18.9856	22.4062
GO:0030270	2.66469	0.893184	0.989756
GO:0030272	97.9911	85.4843	112.805
GO:0030337	1.1055	0.519394	0.595043
GO:0030409	4.76219	4.42169	2.07255
GO:0030410	0.19869	0.165789	0.458381
GO:0030515	1e-05	1.44687	3.85666
GO:0030599	0.332929	0.349135	0.495139
GO:0030604	18.452	23.586	25.5152
GO:0030674	1e-05	1e-05	1e-05
GO:0030697	1e-05	1e-05	1e-05
GO:0030698	42.0487	49.4214	49.5534
GO:0030699	113.778	154.387	115.624
GO:0030788	0.471145	0.513556	0.226492
GO:0030798	1e-05	1e-05	1e-05
GO:0030955	90.918	114.013	91.3702
GO:0030976	711.694	734.696	857.798
GO:0030983	96.6145	100.232	91.8449
GO:0031071	130.986	99.4755	114.906
GO:0031176	96.3288	102.867	127.287
GO:0031218	20.6395	15.454	14.4016
GO:0031220	1e-05	1e-05	1e-05
GO:0031402	1e-05	1e-05	1e-05
GO:0031418	1e-05	1e-05	1e-05
GO:0031419	170.708	238.668	253.182
GO:0031956	0.0216994	1e-05	1e-05
GO:0031992	1e-05	1e-05	1e-05
GO:0032135	1e-05	1e-05	1e-05
GO:0032450	1e-05	1e-05	1e-05
GO:0032549	59.6743	73.3699	74.5482
GO:0033094	27.8609	46.613	40.5953
GO:0033592	0.027294	1e-05	1e-05
GO:0033608	1e-05	1e-05	1e-05
GO:0033680	0.0256771	1e-05	1e-05
GO:0033721	1e-05	1e-05	1e-05
GO:0033726	39.5824	80.2354	70.1212
GO:0033739	1e-05	1e-05	1e-05
GO:0033743	1.40121	1.68072	1.99371
GO:0033748	1e-05	1e-05	1e-05
GO:0033764	1e-05	1e-05	1e-05
GO:0033785	1e-05	1e-05	1e-05
GO:0033786	1e-05	1e-05	1e-05
GO:0033794	22.4047	31.4085	30.153
GO:0033795	22.4047	31.4085	30.153
GO:0033817	21.9105	28.3962	18.499
GO:0033818	37.8774	62.7221	91.367
GO:0033819	1e-05	1e-05	1e-05
GO:0033856	0.0555582	1e-05	1e-05
GO:0033862	333.813	224.319	190.647
GO:0033883	0.0419435	1e-05	1e-05
GO:0033897	1e-05	1e-05	1e-05
GO:0033905	20.6253	25.6185	38.1925
GO:0033971	0.246875	1e-05	1e-05
GO:0033990	0.131458	1e-05	1e-05
GO:0034015	1e-05	1e-05	1e-05
GO:0034023	35.6437	36.4129	28.6754
GO:0034028	1e-05	1e-05	1e-05
GO:0034038	0.0417172	1e-05	0.28919
GO:0034039	0.0819791	0.0550169	0.189038
GO:0034040	0.040456	1e-05	1e-05
GO:0034200	1e-05	1e-05	1e-05
GO:0034257	9.66661	7.03481	6.88935
GO:0034567	1e-05	1e-05	1e-05
GO:0034618	66.983	57.1298	46.3072
GO:0034639	0.215603	1e-05	1e-05
GO:0034700	1e-05	1e-05	1e-05
GO:0034979	170.964	132.763	111.654
GO:0035312	0.0883498	1e-05	1e-05
GO:0035368	1e-05	1e-05	1e-05
GO:0035438	1947.91	1436.29	1387.52
GO:0035527	1e-05	1e-05	1e-05
GO:0036009	13.8792	13.9485	11.9222
GO:0036094	2.54177	1.3843	1.86282
GO:0036131	1e-05	1e-05	1e-05
GO:0036355	1.83132	2.07163	2.49507
GO:0036356	0.363424	0.174296	0.199235
GO:0036361	39.929	36.1008	34.0965
GO:0036374	1e-05	1e-05	1e-05
GO:0036380	1e-05	1e-05	1e-05
GO:0036381	2.81018	0.79411	2.39159
GO:0036439	24.5134	32.5297	33.8568
GO:0042132	1e-05	0.156587	0.0717752
GO:0042242	0.0271	0.127222	0.208287
GO:0042277	1e-05	1e-05	1e-05
GO:0042279	1e-05	1e-05	1e-05
GO:0042286	11.4639	10.7565	13.6374
GO:0042301	1e-05	1e-05	1e-05
GO:0042577	0.175277	1e-05	1e-05
GO:0042586	107.225	86.829	78.8803
GO:0042602	1e-05	1e-05	1e-05
GO:0042623	1e-05	1e-05	1e-05
GO:0042626	259.123	232.65	232.597
GO:0042781	0.208812	1e-05	0.321024
GO:0042802	83.1425	73.2713	80.3926
GO:0042803	0.748484	0.256333	0.689474
GO:0042834	1e-05	1e-05	1e-05
GO:0042888	1e-05	1e-05	1e-05
GO:0042907	1e-05	1e-05	1e-05
GO:0042912	1e-05	1e-05	1e-05
GO:0042925	1e-05	1e-05	1e-05
GO:0042931	0.0587598	1e-05	1e-05
GO:0042936	1e-05	1e-05	1e-05
GO:0042937	1e-05	1e-05	1e-05
GO:0042945	1e-05	1e-05	1e-05
GO:0042954	1e-05	1e-05	1e-05
GO:0042958	1e-05	1e-05	1e-05
GO:0042972	10.4741	7.08042	7.09522
GO:0043022	480.474	495.458	534.163
GO:0043023	38.8289	44.8502	44.2985
GO:0043024	1e-05	1e-05	1e-05
GO:0043115	34.0244	24.1863	24.9796
GO:0043136	0.193645	1e-05	1e-05
GO:0043140	0.0384186	1e-05	1e-05
GO:0043141	32.8534	28.2005	25.3602
GO:0043142	1e-05	1e-05	1e-05
GO:0043169	44.7865	40.772	36.1533
GO:0043295	1e-05	1e-05	1e-05
GO:0043365	251.047	276.162	326.89
GO:0043492	1e-05	1e-05	1e-05
GO:0043531	0.0418465	1e-05	1e-05
GO:0043546	0.0230576	1e-05	1e-05
GO:0043565	319.185	285.679	298.457
GO:0043621	1e-05	1e-05	1e-05
GO:0043714	0.192837	1e-05	0.222513
GO:0043726	1e-05	1e-05	1e-05
GO:0043737	8.24891	8.1438	5.81506
GO:0043740	2.42383	0.469695	0.828871
GO:0043752	13.1028	7.27764	10.0231
GO:0043755	4.3977	5.21243	6.70068
GO:0043761	1.75351	1.02104	1.3061
GO:0043765	1e-05	1e-05	1e-05
GO:0043766	0.262915	0.154329	0.379046
GO:0043768	1e-05	1e-05	1e-05
GO:0043772	125.987	142.067	122.632
GO:0043773	0.265502	0.14248	0.366486
GO:0043781	0.471145	0.513556	0.226492
GO:0043801	0.332153	0.162121	0.742945
GO:0043805	79.4731	53.7129	48.3755
GO:0043807	93.9611	66.9468	59.1111
GO:0043814	1e-05	1e-05	0.238231
GO:0043815	0.124181	1e-05	1e-05
GO:0043817	0.670579	0.415307	1.54662
GO:0043821	0.0829169	1e-05	1e-05
GO:0043825	1e-05	1e-05	1e-05
GO:0043838	1e-05	1e-05	1e-05
GO:0043884	0.0524537	0.0704043	1e-05
GO:0043887	0.212208	1e-05	1e-05
GO:0043917	0.446632	0.266599	0.532295
GO:0043957	1e-05	1e-05	1e-05
GO:0044183	1e-05	1e-05	1e-05
GO:0044212	0.379206	1e-05	1e-05
GO:0044318	20.0365	25.8602	25.377
GO:0044610	0.0780984	1e-05	1e-05
GO:0044667	1e-05	1e-05	1e-05
GO:0044689	1.09606	0.656687	0.81472
GO:0044822	2.72633	1.30741	1.9968
GO:0045127	0.0424286	1e-05	1e-05
GO:0045148	1.70061	3.00514	2.4798
GO:0045330	0.332929	0.349135	0.495139
GO:0045437	1e-05	1e-05	1e-05
GO:0045550	1.37405	1.02676	1.31692
GO:0046026	0.0551701	0.111293	0.0849563
GO:0046316	1e-05	1e-05	1e-05
GO:0046429	85.8727	81.4814	82.3387
GO:0046523	44.7121	38.2325	42.5619
GO:0046537	613.033	487.742	490.414
GO:0046538	253.308	312.144	234.611
GO:0046553	1e-05	1e-05	1e-05
GO:0046555	17.9495	16.3192	20.9763
GO:0046556	28.5563	18.1504	20.5277
GO:0046790	1e-05	1e-05	1e-05
GO:0046820	1e-05	1e-05	1e-05
GO:0046857	1e-05	1e-05	1e-05
GO:0046870	1e-05	1e-05	1e-05
GO:0046872	11534.1	10502	11565.1
GO:0046873	243.191	200.241	204.958
GO:0046912	107.523	94.517	101.227
GO:0046914	189.499	98.1613	97.9464
GO:0046917	0.0842105	0.113029	0.0645628
GO:0046933	832.309	1035.43	1075.64
GO:0046961	300.262	412.093	433.771
GO:0046982	1.73427	0.591752	0.713151
GO:0046983	63.4518	61.57	71.7053
GO:0047001	1e-05	1e-05	1e-05
GO:0047017	1e-05	1e-05	1e-05
GO:0047068	5.72751	2.1895	2.31429
GO:0047111	0.0111569	1e-05	1e-05
GO:0047134	1e-05	1e-05	1e-05
GO:0047138	1e-05	1e-05	1e-05
GO:0047151	42.0487	49.4214	49.5534
GO:0047154	123.774	126.004	191.309
GO:0047241	1e-05	1e-05	1e-05
GO:0047244	7.05007	5.81415	5.00743
GO:0047270	0.148694	1e-05	1e-05
GO:0047294	0.378915	0.327171	0.291528
GO:0047295	0.092942	0.187014	0.10719
GO:0047298	1e-05	1e-05	1e-05
GO:0047310	8.3998	8.5926	6.04406
GO:0047324	0.0350877	1e-05	1e-05
GO:0047334	164.662	233.258	278.781
GO:0047355	21.648	22.5462	19.301
GO:0047360	57.8469	36.2974	35.8816
GO:0047372	100.76	177.056	127.162
GO:0047429	132.151	133.484	119.472
GO:0047440	1e-05	1e-05	1e-05
GO:0047451	72.3142	46.1825	52.541
GO:0047475	85.3541	95.1987	103.56
GO:0047480	103.798	117.118	118.453
GO:0047527	1e-05	1e-05	1e-05
GO:0047553	244.684	296.317	302.593
GO:0047617	1e-05	1e-05	1e-05
GO:0047631	82.9162	62.3987	64.0822
GO:0047693	1e-05	1e-05	1e-05
GO:0047760	16.1112	21.0374	23.8122
GO:0047761	51.9546	26.1416	18.4366
GO:0047850	47.6459	45.7581	47.5035
GO:0047952	24.5134	32.5297	33.8568
